
metadata
ID	name	desc	time	keywords	minlat	minlon	maxlat	maxlon	
1			2017-11-11T16:03:12Z		50.082292053848505	19.852360216900706	50.083913365378976	19.854805134236813	

author
ID	name	email	

copyright
year	license	author	

link
metadataID	authorID	wptID	rteptID	trkptID	rteID	trkID	text	type	href	
1							"Garmin International"		http://www.garmin.com	

rte
ID	name	cmt	desc	src	number	type	IsAutoNamed	DisplayColor	TransportationMode	TripName	Date	DayNumber	

rtept
ID	rteID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	DepartureTime	StopDuration	ArrivalTime	CalculationMode	ElevationMode	NamedRoad_Name	NamedRoad_Id	NamedRoad_ProductId	TransportationMode	

wpt
ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime	

Address
wptID	StreetAddress1	StreetAddress2	City	State	Country	PostalCode	

PhoneNumber
wptID	Category	value	

Categories
wptID	Category	

trk
ID	name	cmt	desc	src	number	type	DisplayColor	
1	"PPP-GR4-S1-P01"						"DarkMagenta"	
2	"PPP-GR4-S1-P02"						"DarkGreen"	
3	"PPP-GR4-S1-P03"						"Red"	
4	"PPP-GR4-S1-P04"						"Cyan"	
5	"PPP-GR4-S1-P05"						"Blue"	
6	"PPP-GR4-S1-P06"						"Yellow"	
7	"PPP-GR4-S1-P07"						"DarkCyan"	
8	"PPP-GR4-S1-P08"						"Black"	
9	"PPP-GR4-S1-P09"						"DarkGray"	
10	"PPP-GR4-S1-P10"						"DarkYellow"	
11	"PPP-GR4-S1-P11"						"DarkBlue"	
12	"PPP-GR4-S1-P12"						"LightGray"	

trkseg
ID	trkID	
1	1	
2	2	
3	3	
4	4	
5	5	
6	6	
7	7	
8	8	
9	9	
10	10	
11	11	
12	12	

trkpt
ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad	
42	2	50.082739982753992	19.852408580482006	142.88999999999999	2017-11-07T10:13:38Z																					
43	2	50.082631101831794	19.852563394233584	143.37	2017-11-07T10:13:48Z																					
44	2	50.082593718543649	19.852795153856277	142.88999999999999	2017-11-07T10:13:58Z																					
45	2	50.082549462094903	19.853051053360105	143.84999999999999	2017-11-07T10:14:08Z																					
46	2	50.082517024129629	19.853291194885969	144.34	2017-11-07T10:14:18Z																					
47	2	50.082483077421784	19.853509627282619	144.34	2017-11-07T10:14:28Z																					
48	2	50.082433959469199	19.853729484602809	144.81999999999999	2017-11-07T10:14:38Z																					
49	2	50.082388026639819	19.853959735482931	144.81999999999999	2017-11-07T10:14:48Z																					
50	2	50.082339160144329	19.854189148172736	145.78	2017-11-07T10:14:58Z																					
51	2	50.082407891750336	19.854306746274233	146.25999999999999	2017-11-07T10:15:08Z																					
52	2	50.08256153203547	19.854380758479238	146.25999999999999	2017-11-07T10:15:18Z																					
53	2	50.082717519253492	19.854432893916965	147.22	2017-11-07T10:15:28Z																					
54	2	50.082858586683869	19.854490058496594	147.22	2017-11-07T10:15:38Z																					
55	2	50.083009377121925	19.854551749303937	147.69999999999999	2017-11-07T10:15:48Z																					
56	2	50.083158239722252	19.854621319100261	147.69999999999999	2017-11-07T10:15:58Z																					
57	2	50.083300899714231	19.854693990200758	148.66	2017-11-07T10:16:08Z																					
58	2	50.083423107862473	19.854761632159352	148.66	2017-11-07T10:16:18Z																					
59	2	50.083489827811718	19.854629784822464	149.13999999999999	2017-11-07T10:16:28Z																					
60	2	50.083556966856122	19.854405233636498	149.13999999999999	2017-11-07T10:16:38Z																					
61	2	50.083618154749274	19.854218987748027	148.18000000000001	2017-11-07T10:16:48Z																					
62	2	50.083684371784329	19.854009356349707	147.69999999999999	2017-11-07T10:16:58Z																					
63	2	50.083748577162623	19.85380919650197	147.69999999999999	2017-11-07T10:17:08Z																					
64	2	50.083818063139915	19.853604342788458	147.22	2017-11-07T10:17:18Z																					
65	2	50.08387790992856	19.85337233170867	146.74000000000001	2017-11-07T10:17:28Z																					
66	2	50.083899786695838	19.853275017812848	146.74000000000001	2017-11-07T10:17:38Z																					
67	2	50.08390087634325	19.853275856003165	146.25999999999999	2017-11-07T10:17:39Z																					
68	3	50.083913365378976	19.853289350867271	147.69999999999999	2017-11-07T10:19:57Z																					
69	3	50.083836084231734	19.853170160204172	146.74000000000001	2017-11-07T10:20:07Z																					
70	3	50.083747487515211	19.852996822446585	146.74000000000001	2017-11-07T10:20:17Z																					
71	3	50.083625866100192	19.852862544357777	145.78	2017-11-07T10:20:27Z																					
72	3	50.083477171137929	19.852789454162121	145.30000000000001	2017-11-07T10:20:37Z																					
73	3	50.083332164213061	19.852706976234913	144.81999999999999	2017-11-07T10:20:47Z																					
74	3	50.083186654374003	19.852631371468306	144.34	2017-11-07T10:20:57Z																					
75	3	50.083040725439787	19.852535566315055	144.81999999999999	2017-11-07T10:21:07Z																					
76	3	50.082890940830112	19.852468175813556	144.81999999999999	2017-11-07T10:21:17Z																					
77	3	50.082755405455828	19.852407658472657	145.30000000000001	2017-11-07T10:21:27Z																					
78	3	50.082644680514932	19.852543026208878	145.78	2017-11-07T10:21:37Z																					
79	3	50.08259229362011	19.852734636515379	145.30000000000001	2017-11-07T10:21:47Z																					
80	3	50.082556335255504	19.852954996749759	145.30000000000001	2017-11-07T10:21:57Z																					
81	3	50.082502439618111	19.853164879605174	146.25999999999999	2017-11-07T10:22:07Z																					
82	3	50.082465559244156	19.853370655328035	146.25999999999999	2017-11-07T10:22:17Z																					
83	3	50.0824373960495	19.85360492952168	146.25999999999999	2017-11-07T10:22:27Z																					
84	3	50.082403114065528	19.853813806548715	146.74000000000001	2017-11-07T10:22:37Z																					
85	3	50.082354582846165	19.854028634727001	146.74000000000001	2017-11-07T10:22:47Z																					
86	3	50.082316361367702	19.85422938130796	146.74000000000001	2017-11-07T10:22:57Z																					
87	3	50.082407221198082	19.854327784851193	147.69999999999999	2017-11-07T10:23:07Z																					
88	3	50.082567231729627	19.854392660781741	148.18000000000001	2017-11-07T10:23:17Z																					
89	3	50.082719447091222	19.854455776512623	148.66	2017-11-07T10:23:27Z																					
90	3	50.082862358540297	19.854519395157695	149.13999999999999	2017-11-07T10:23:37Z																					
91	3	50.08298859000206	19.854573542252183	149.13999999999999	2017-11-07T10:23:47Z																					
92	3	50.083112893626094	19.854647722095251	149.62	2017-11-07T10:23:57Z																					
93	3	50.083238370716572	19.854707149788737	150.58000000000001	2017-11-07T10:24:07Z																					
94	3	50.083378851413727	19.854779569432139	150.58000000000001	2017-11-07T10:24:17Z																					
95	3	50.083476500585675	19.8546486441046	150.58000000000001	2017-11-07T10:24:27Z																					
96	3	50.083551267161965	19.854441024363041	150.09999999999999	2017-11-07T10:24:37Z																					
97	3	50.083613879978657	19.854249665513635	150.09999999999999	2017-11-07T10:24:47Z																					
98	3	50.083673391491175	19.854071298614144	149.62	2017-11-07T10:24:57Z																					
99	3	50.083732483908534	19.853890920057893	149.13999999999999	2017-11-07T10:25:07Z																					
100	3	50.083789899945259	19.853715905919671	149.13999999999999	2017-11-07T10:25:17Z																					
101	3	50.083838934078813	19.8535330966115	148.66	2017-11-07T10:25:27Z																					
102	3	50.083883022889495	19.853338301181793	148.66	2017-11-07T10:25:37Z																					
103	3	50.083900960162282	19.853288680315018	148.18000000000001	2017-11-07T10:25:40Z																					
104	4	50.083854105323553	19.85316127538681	147.69999999999999	2017-11-07T10:27:14Z																					
105	4	50.083769448101521	19.853052394464612	147.69999999999999	2017-11-07T10:27:24Z																					
106	4	50.083710188046098	19.852901436388493	147.22	2017-11-07T10:27:34Z																					
107	4	50.083607845008373	19.852797165513039	146.25999999999999	2017-11-07T10:27:44Z																					
108	4	50.083557385951281	19.852768331766129	146.25999999999999	2017-11-07T10:27:54Z																					
109	4	50.083453869447112	19.852778976783156	146.25999999999999	2017-11-07T10:28:04Z																					
110	4	50.083338785916567	19.852707562968135	145.78	2017-11-07T10:28:14Z																					
111	4	50.08321724832058	19.852640088647604	145.78	2017-11-07T10:28:24Z																					
112	4	50.083092944696546	19.852574039250612	146.25999999999999	2017-11-07T10:28:34Z																					
113	4	50.082974759861827	19.8525177128613	145.78	2017-11-07T10:28:44Z																					
114	4	50.082870237529278	19.852416878566146	146.25999999999999	2017-11-07T10:28:54Z																					
115	4	50.082768062129617	19.852386033162475	145.78	2017-11-07T10:29:04Z																					
116	4	50.0826963968575	19.852490220218897	146.74000000000001	2017-11-07T10:29:14Z																					
117	4	50.082628168165684	19.852621732279658	146.74000000000001	2017-11-07T10:29:24Z																					
118	4	50.082598412409425	19.852818539366126	146.25999999999999	2017-11-07T10:29:34Z																					
119	4	50.082561280578375	19.853015262633562	147.22	2017-11-07T10:29:44Z																					
120	4	50.08253613486886	19.853212153539062	147.22	2017-11-07T10:29:54Z																					
121	4	50.08249850012362	19.853381803259254	147.69999999999999	2017-11-07T10:30:04Z																					
122	4	50.082465475425124	19.853552123531699	147.69999999999999	2017-11-07T10:30:14Z																					
123	4	50.082427673041821	19.853740716353059	147.69999999999999	2017-11-07T10:30:24Z																					
124	4	50.082384254783392	19.853944061324	147.69999999999999	2017-11-07T10:30:34Z																					
125	4	50.082345278933644	19.854129971936345	147.69999999999999	2017-11-07T10:30:44Z																					
126	4	50.082318540662527	19.854306159541011	148.18000000000001	2017-11-07T10:30:54Z																					
127	4	50.082451729103923	19.854325857013464	148.18000000000001	2017-11-07T10:31:04Z																					
128	4	50.082580056041479	19.854383021593094	149.13999999999999	2017-11-07T10:31:14Z																					
129	4	50.082696061581373	19.854439180344343	149.62	2017-11-07T10:31:24Z																					
130	4	50.082809720188379	19.854489555582404	150.09999999999999	2017-11-07T10:31:34Z																					
131	4	50.082936538383365	19.854532973840833	150.09999999999999	2017-11-07T10:31:44Z																					
132	4	50.083050867542624	19.854592485353351	150.09999999999999	2017-11-07T10:31:54Z																					
133	4	50.083162263035774	19.854650320485234	150.58000000000001	2017-11-07T10:32:04Z																					
134	4	50.083288075402379	19.854693068191409	151.06	2017-11-07T10:32:14Z																					
135	4	50.083413887768984	19.854750819504261	151.53999999999999	2017-11-07T10:32:24Z																					
136	4	50.083496114239097	19.854689631611109	152.03	2017-11-07T10:32:34Z																					
137	4	50.083532407879829	19.854498188942671	151.53999999999999	2017-11-07T10:32:44Z																					
138	4	50.083589237183332	19.854316720739007	151.53999999999999	2017-11-07T10:32:54Z																					
139	4	50.083643216639757	19.854162326082587	151.06	2017-11-07T10:33:04Z																					
140	4	50.083699962124228	19.853983540087938	150.58000000000001	2017-11-07T10:33:14Z																					
141	4	50.083742374554276	19.853810118511319	151.06	2017-11-07T10:33:24Z																					
142	4	50.083797527477145	19.853634350001812	150.09999999999999	2017-11-07T10:33:34Z																					
143	4	50.083852261304855	19.853459419682622	149.62	2017-11-07T10:33:44Z																					
144	4	50.083891740068793	19.853305947035551	149.62	2017-11-07T10:33:54Z																					
145	4	50.083890566602349	19.853253643959761	149.13999999999999	2017-11-07T10:34:02Z																					
146	5	50.083903893828392	19.853210225701332	148.66	2017-11-07T10:37:11Z																					
147	5	50.083831809461117	19.85314073972404	149.13999999999999	2017-11-07T10:37:21Z																					
148	5	50.083765089511871	19.852978717535734	148.66	2017-11-07T10:37:31Z																					
149	5	50.083656627684832	19.852868244051933	148.18000000000001	2017-11-07T10:37:41Z																					
150	5	50.083526456728578	19.852821305394173	147.22	2017-11-07T10:37:51Z																					
151	5	50.083392011001706	19.852752322331071	146.74000000000001	2017-11-07T10:38:01Z																					
152	5	50.083261504769325	19.852704545482993	147.22	2017-11-07T10:38:10Z																					
153	5	50.083126639947295	19.852609494701028	146.25999999999999	2017-11-07T10:38:21Z																					
154	5	50.083014154806733	19.852508995682001	146.25999999999999	2017-11-07T10:38:31Z																					
155	5	50.082884738221765	19.852443700656295	146.25999999999999	2017-11-07T10:38:41Z																					
156	5	50.08276873268187	19.852379998192191	146.25999999999999	2017-11-07T10:38:51Z																					
157	5	50.082687931135297	19.852502038702369	146.25999999999999	2017-11-07T10:39:01Z																					
158	5	50.082595059648156	19.852591305971146	147.22	2017-11-07T10:39:11Z																					
159	5	50.082566477358341	19.85278450883925	146.74000000000001	2017-11-07T10:39:21Z																					
160	5	50.082531776279211	19.852983243763447	147.22	2017-11-07T10:39:31Z																					
161	5	50.082498081028461	19.853180469945073	147.69999999999999	2017-11-07T10:39:41Z																					
162	5	50.082468409091234	19.853377360850573	147.69999999999999	2017-11-07T10:39:51Z																					
163	5	50.082440245896578	19.853566708043218	147.69999999999999	2017-11-07T10:40:01Z																					
164	5	50.082405460998416	19.853753373026848	148.18000000000001	2017-11-07T10:40:11Z																					
165	5	50.082370759919286	19.853938948363066	148.18000000000001	2017-11-07T10:40:21Z																					
166	5	50.082332957535982	19.854122092947364	148.66	2017-11-07T10:40:31Z																					
167	5	50.082297418266535	19.854303393512964	148.18000000000001	2017-11-07T10:40:41Z																					
168	5	50.082428092136979	19.854325102642179	149.13999999999999	2017-11-07T10:40:51Z																					
169	5	50.082553485408425	19.854374807327986	149.62	2017-11-07T10:41:01Z																					
170	5	50.082661611959338	19.854422332718968	150.09999999999999	2017-11-07T10:41:11Z																					
171	5	50.082769235596061	19.854477485641837	150.58000000000001	2017-11-07T10:41:21Z																					
172	5	50.082891527563334	19.854542948305607	151.06	2017-11-07T10:41:31Z																					
173	5	50.083012143149972	19.854598017409444	151.06	2017-11-07T10:41:41Z																					
174	5	50.083145750686526	19.85463934019208	151.06	2017-11-07T10:41:51Z																					
175	5	50.083259912207723	19.854688877239823	152.03	2017-11-07T10:42:01Z																					
176	5	50.083374744281173	19.854745958000422	152.03	2017-11-07T10:42:11Z																					
177	5	50.083471890538931	19.854745035991073	152.50999999999999	2017-11-07T10:42:21Z																					
178	5	50.083510782569647	19.854557029902935	152.03	2017-11-07T10:42:31Z																					
179	5	50.08354808203876	19.854385033249855	152.03	2017-11-07T10:42:41Z																					
180	5	50.083601223304868	19.854208761826158	151.53999999999999	2017-11-07T10:42:51Z																					
181	5	50.083649670705199	19.854012206196785	151.53999999999999	2017-11-07T10:43:01Z																					
182	5	50.083689484745264	19.853816907852888	151.06	2017-11-07T10:43:11Z																					
183	5	50.083749163895845	19.853612976148725	150.58000000000001	2017-11-07T10:43:21Z																					
184	5	50.083819655701518	19.853443242609501	150.09999999999999	2017-11-07T10:43:31Z																					
185	5	50.083876149728894	19.8532844055444	150.09999999999999	2017-11-07T10:43:41Z																					
186	5	50.08389207534492	19.853208214044571	149.62	2017-11-07T10:43:47Z																					
187	6	50.083789397031069	19.853052729740739	149.13999999999999	2017-11-07T10:45:37Z																					
188	6	50.083698285743594	19.852855419740081	148.66	2017-11-07T10:45:49Z																					
189	6	50.083566941320896	19.852796159684658	148.18000000000001	2017-11-07T10:45:59Z																					
190	6	50.083422437310219	19.852733546867967	147.69999999999999	2017-11-07T10:46:09Z																					
191	6	50.083246920257807	19.852666072547436	147.69999999999999	2017-11-07T10:46:20Z																					
192	6	50.083112977445126	19.852590886875987	147.22	2017-11-07T10:46:30Z																					
193	6	50.082978615537286	19.852524418383837	147.22	2017-11-07T10:46:40Z																					
194	6	50.082832938060164	19.852433307096362	147.22	2017-11-07T10:46:50Z																					
195	6	50.082730427384377	19.852450154721737	147.22	2017-11-07T10:47:00Z																					
196	6	50.082614254206419	19.852581415325403	147.22	2017-11-07T10:47:10Z																					
197	6	50.082568656653166	19.852815270423889	147.69999999999999	2017-11-07T10:47:20Z																					
198	6	50.082527082413435	19.853045856580138	147.69999999999999	2017-11-07T10:47:30Z																					
199	6	50.08248676545918	19.853281304240227	147.69999999999999	2017-11-07T10:47:40Z																					
200	6	50.082438234239817	19.853497138246894	148.66	2017-11-07T10:47:50Z																					
201	6	50.082404958084226	19.853714061900973	148.18000000000001	2017-11-07T10:48:00Z																					
202	6	50.082365563139319	19.853935427963734	148.66	2017-11-07T10:48:10Z																					
203	6	50.082319043576717	19.854126367717981	148.66	2017-11-07T10:48:20Z																					
204	6	50.082292053848505	19.854330383241177	149.13999999999999	2017-11-07T10:48:30Z																					
205	6	50.082465978339314	19.854339770972729	149.62	2017-11-07T10:48:40Z																					
206	6	50.082597993314266	19.854397438466549	150.09999999999999	2017-11-07T10:48:50Z																					
207	6	50.08273352868855	19.854458207264543	150.58000000000001	2017-11-07T10:49:00Z																					
208	6	50.082861352711916	19.854520820081234	151.06	2017-11-07T10:49:10Z																					
209	6	50.082995966076851	19.854572704061866	151.06	2017-11-07T10:49:20Z																					
210	6	50.083120688796043	19.854632886126637	151.06	2017-11-07T10:49:30Z																					
211	6	50.08324951864779	19.854697762057185	150.58000000000001	2017-11-07T10:49:40Z																					
212	6	50.083388071507215	19.854759871959686	152.03	2017-11-07T10:49:50Z																					
213	6	50.083471387624741	19.854679321870208	152.03	2017-11-07T10:50:00Z																					
214	6	50.083524780347943	19.854462230578065	151.53999999999999	2017-11-07T10:50:10Z																					
215	6	50.083577167242765	19.854270536452532	151.53999999999999	2017-11-07T10:50:20Z																					
216	6	50.083637852221727	19.854087727144361	151.53999999999999	2017-11-07T10:50:30Z																					
217	6	50.08369904011488	19.853881951421499	150.58000000000001	2017-11-07T10:50:40Z																					
218	6	50.083755282685161	19.853687239810824	150.58000000000001	2017-11-07T10:50:50Z																					
219	6	50.083811273798347	19.853488253429532	150.09999999999999	2017-11-07T10:51:00Z																					
220	6	50.083869528025389	19.853300834074616	149.62	2017-11-07T10:51:10Z																					
221	6	50.08388671092689	19.853218607604504	149.62	2017-11-07T10:51:15Z																					
222	7	50.083849830552936	19.853277783840895	149.13999999999999	2017-11-07T10:52:51Z																					
223	7	50.083779757842422	19.853106206282973	148.66	2017-11-07T10:53:01Z																					
224	7	50.083631733432412	19.852838069200516	148.18000000000001	2017-11-07T10:53:11Z																					
225	7	50.083386981859803	19.852693313732743	146.25999999999999	2017-11-07T10:53:21Z																					
226	7	50.083221439272165	19.852613266557455	146.74000000000001	2017-11-07T10:53:31Z																					
227	7	50.083056734874845	19.852505642920732	146.25999999999999	2017-11-07T10:53:41Z																					
228	7	50.082895886152983	19.852411849424243	145.78	2017-11-07T10:53:51Z																					
229	7	50.082759261131287	19.852388380095363	146.25999999999999	2017-11-07T10:54:01Z																					
230	7	50.082639986649156	19.852548977360129	146.74000000000001	2017-11-07T10:54:11Z																					
231	7	50.082589108496904	19.852828765287995	146.25999999999999	2017-11-07T10:54:21Z																					
232	7	50.082521047443151	19.853214835748076	147.22	2017-11-07T10:54:32Z																					
233	7	50.082466062158346	19.853464532643557	147.69999999999999	2017-11-07T10:54:42Z																					
234	7	50.082417530938983	19.853721186518669	147.22	2017-11-07T10:54:52Z																					
235	7	50.082363216206431	19.853969542309642	147.69999999999999	2017-11-07T10:55:02Z																					
236	7	50.082319797948003	19.854211024940014	147.69999999999999	2017-11-07T10:55:12Z																					
237	7	50.08239297196269	19.854326527565718	148.66	2017-11-07T10:55:22Z																					
238	7	50.082544097676873	19.854394420981407	149.13999999999999	2017-11-07T10:55:32Z																					
239	7	50.082699079066515	19.854459380730987	149.13999999999999	2017-11-07T10:55:42Z																					
240	7	50.082842661067843	19.85454018227756	150.09999999999999	2017-11-07T10:55:52Z																					
241	7	50.083013400435448	19.854594329372048	150.58000000000001	2017-11-07T10:56:02Z																					
242	7	50.083186402916908	19.85467211343348	150.58000000000001	2017-11-07T10:56:12Z																					
243	7	50.083329901099205	19.854761464521289	151.06	2017-11-07T10:56:22Z																					
244	7	50.083472896367311	19.854672532528639	151.53999999999999	2017-11-07T10:56:32Z																					
245	7	50.083598624914885	19.854248743504286	150.58000000000001	2017-11-07T10:56:42Z																					
246	7	50.083735585212708	19.853818165138364	150.09999999999999	2017-11-07T10:56:52Z																					
247	7	50.083872629329562	19.853368811309338	149.13999999999999	2017-11-07T10:57:03Z																					
248	7	50.083887632936239	19.853252051398158	149.13999999999999	2017-11-07T10:57:08Z																					
249	8	50.083864917978644	19.853184912353754	149.13999999999999	2017-11-07T10:59:04Z																					
250	8	50.08377967402339	19.853038815781474	148.66	2017-11-07T10:59:16Z																					
251	8	50.083678504452109	19.852866986766458	147.69999999999999	2017-11-07T10:59:26Z																					
252	8	50.083514554426074	19.85277134925127	146.74000000000001	2017-11-07T10:59:36Z																					
253	8	50.083359573036432	19.852727511897683	145.78	2017-11-07T10:59:47Z																					
254	8	50.08323292247951	19.852663977071643	145.78	2017-11-07T10:59:57Z																					
255	8	50.083056315779686	19.85251821577549	145.78	2017-11-07T11:00:07Z																					
256	8	50.082895886152983	19.852425679564476	145.78	2017-11-07T11:00:17Z																					
257	8	50.082777366042137	19.852402042597532	146.25999999999999	2017-11-07T11:00:27Z																					
258	8	50.082634035497904	19.852559706196189	146.25999999999999	2017-11-07T11:00:37Z																					
259	8	50.0825962331146	19.852812336757779	146.74000000000001	2017-11-07T11:00:47Z																					
260	8	50.082543594762683	19.853061698377132	146.74000000000001	2017-11-07T11:00:57Z																					
261	8	50.082487016916275	19.8533103056252	147.69999999999999	2017-11-07T11:01:07Z																					
262	8	50.082450304180384	19.853555057197809	147.69999999999999	2017-11-07T11:01:17Z																					
263	8	50.082391211763024	19.853785810992122	147.69999999999999	2017-11-07T11:01:27Z																					
264	8	50.082347374409437	19.854035172611475	148.18000000000001	2017-11-07T11:01:37Z																					
265	8	50.082305129617453	19.854254107922316	148.18000000000001	2017-11-07T11:01:47Z																					
266	8	50.082437144592404	19.854321079328656	148.66	2017-11-07T11:01:57Z																					
267	8	50.082588857039809	19.854367850348353	149.62	2017-11-07T11:02:07Z																					
268	8	50.082732774317265	19.854448065161705	150.09999999999999	2017-11-07T11:02:17Z																					
269	8	50.082891779020429	19.854504475370049	150.58000000000001	2017-11-07T11:02:27Z																					
270	8	50.083044497296214	19.854575889185071	150.58000000000001	2017-11-07T11:02:37Z																					
